Query,Restaurant,Relevance Score
Which restaurants feel intimate despite being popular?,The Cheesecake Factory,1
Which restaurants feel intimate despite being popular?,Mood Cafe,2
Which restaurants feel intimate despite being popular?,Sancho Pistola's,2
Which restaurants feel intimate despite being popular?,Pizzeria Beddia,2
Which restaurants feel intimate despite being popular?,Spice C,2
Which restaurants feel intimate despite being popular?,Bleu Sushi,2
Which restaurants feel intimate despite being popular?,Devil's Den,2
Which restaurants feel intimate despite being popular?,Zento Contemporary Japanese Cuisine,3
Which restaurants feel intimate despite being popular?,Morgan's Pier,0
Which restaurants feel intimate despite being popular?,Memphis Taproom,2
Which restaurants feel intimate despite being popular?,World Cafe Live,2
Which restaurants feel intimate despite being popular?,Murph's Bar,2
Which restaurants feel intimate despite being popular?,Triumph Brewing Company,1
Which restaurants feel intimate despite being popular?,Rosy's Taco Bar,1
Which restaurants feel intimate despite being popular?,El Vez,2
Which restaurants feel intimate despite being popular?,Village Whiskey,2
Which restaurants feel intimate despite being popular?,Penrose Diner,1
Which restaurants feel intimate despite being popular?,Crazy Sushi,1
Which restaurants feel intimate despite being popular?,Fare,2
Which restaurants feel intimate despite being popular?,Urban Saloon,1
Which restaurants feel intimate despite being popular?,Amma's South Indian Cuisine,2
Which restaurants feel intimate despite being popular?,Elixr Coffee Roasters,2
Which restaurants feel intimate despite being popular?,Penang,1
Which restaurants feel intimate despite being popular?,Marra's,2
Which restaurants feel intimate despite being popular?,Frankford Hall,1
Which restaurants feel intimate despite being popular?,Winnie's Manayunk,2
Which restaurants feel intimate despite being popular?,Fat Salmon,2
Which restaurants feel intimate despite being popular?,Chabaa Thai Bistro,2
Which restaurants feel intimate despite being popular?,The Olde Bar,2
Which restaurants feel intimate despite being popular?,SOMO Manayunk,2
Which restaurants feel intimate despite being popular?,Pho Xe Lua Viet Thai Restaurant,2
Which restaurants feel intimate despite being popular?,Su Xing House,2
Which restaurants feel intimate despite being popular?,Bainbridge Street Barrel House,1
Which restaurants feel intimate despite being popular?,Nom Nom Ramen,2
Which restaurants feel intimate despite being popular?,Ladder 15,1
Which restaurants feel intimate despite being popular?,Warmdaddy's,2
Which restaurants feel intimate despite being popular?,Sakura Mandarin,2
Which restaurants feel intimate despite being popular?,The Black Sheep Pub & Restaurant,2
Which restaurants feel intimate despite being popular?,Alyan's Restaurant,3
Which restaurants feel intimate despite being popular?,Las Cazuelas Restaurant BYOB,2
Which restaurants feel intimate despite being popular?,El Poquito,2
Which restaurants feel intimate despite being popular?,Barra Rossa Ristorante,2
Which restaurants feel intimate despite being popular?,Sahara Grill,2
Which restaurants feel intimate despite being popular?,Kilimandjaro Restaurant,2
Which restaurants feel intimate despite being popular?,Misconduct Tavern,2
Which restaurants feel intimate despite being popular?,Independence Beer Garden,1
Which restaurants feel intimate despite being popular?,E Mei Restaurant,1
Which restaurants feel intimate despite being popular?,Black & Brew,3
Which restaurants feel intimate despite being popular?,Nifty Fifty's,1
Which restaurants feel intimate despite being popular?,One Shot Coffee,2
Which restaurants feel intimate despite being popular?,Giwa Korean Kitchen,2
Which restaurants feel intimate despite being popular?,Dock Street Brewery,2
Which restaurants feel intimate despite being popular?,Fuji Mountain,2
Which restaurants feel intimate despite being popular?,Con Murphy's,2
Which restaurants feel intimate despite being popular?,Moriarty's Restaurant and Irish Pub,2
Which restaurants feel intimate despite being popular?,Tai Lake Restaurant,1
Which restaurants feel intimate despite being popular?,Koreana,2
Which restaurants feel intimate despite being popular?,K'Far Cafe,2
Which restaurants feel intimate despite being popular?,New Deck Tavern,2
Which restaurants feel intimate despite being popular?,Paesano's Philly Style,2
Which restaurants feel intimate despite being popular?,The Happy Rooster,2
Which restaurants feel intimate despite being popular?,El Rey,2
Which restaurants feel intimate despite being popular?,Tampopo,1
Which restaurants feel intimate despite being popular?,Tattooed Mom,2
Which restaurants feel intimate despite being popular?,Local Tavern,1
Which restaurants feel intimate despite being popular?,MilkBoy,2
Which restaurants feel intimate despite being popular?,Sketch Burger,2
Which restaurants feel intimate despite being popular?,Banh Mi and Bottles,2
Which restaurants feel intimate despite being popular?,The Foodery at Rittenhouse,2
Which restaurants feel intimate despite being popular?,Govinda's Vegetarian,1
Which restaurants feel intimate despite being popular?,Tres Jalapenos,2
Which restaurants feel intimate despite being popular?,Stogie Joe's Tavern,2
Which restaurants feel intimate despite being popular?,Jose Pistola's,2
Which restaurants feel intimate despite being popular?,Vic Sushi Bar,3
Which restaurants feel intimate despite being popular?,Bar Bombón,2
Which restaurants feel intimate despite being popular?,Earth Bread + Brewery,2
Which restaurants feel intimate despite being popular?,Fuel,1
Which restaurants feel intimate despite being popular?,Bar-Ly Chinatown,1
Which restaurants feel intimate despite being popular?,Manayunk Brewery,1
Which restaurants feel intimate despite being popular?,Real Food Eatery,0
Which restaurants feel intimate despite being popular?,2nd Story Brewing,1
Which restaurants feel intimate despite being popular?,Rybread,2
Which restaurants feel intimate despite being popular?,Greek Lady,1
Which restaurants feel intimate despite being popular?,Federal Donuts,1
Which restaurants feel intimate despite being popular?,Pho Ha Saigon,1
Which restaurants feel intimate despite being popular?,Monk's Cafe,2
Which restaurants feel intimate despite being popular?,Terakawa Ramen,2
Which restaurants feel intimate despite being popular?,Aki Nom Nom Sushi & Ramen,1
Which restaurants feel intimate despite being popular?,Rose Petals Cafe,2
Which restaurants feel intimate despite being popular?,Lucky's Last Chance,2
Which restaurants feel intimate despite being popular?,La Colombe Coffee,2
Which restaurants feel intimate despite being popular?,Brauhaus Schmitz,2
Which restaurants feel intimate despite being popular?,Tom's Dim Sum,1
Which restaurants feel intimate despite being popular?,The Couch Tomato Cafe,1
Which restaurants feel intimate despite being popular?,El Jarocho,2
Which restaurants feel intimate despite being popular?,Hummus Grill,1
Which restaurants feel intimate despite being popular?,Tavern on Broad,1
Which restaurants feel intimate despite being popular?,Pho Ha,1
Which restaurants feel intimate despite being popular?,Tiffin,2
Which restaurants feel intimate despite being popular?,Eulogy Belgian Tavern,2
Which restaurants feel intimate despite being popular?,Fergie's Pub,2
Which restaurants feel intimate despite being popular?,SPOT Gourmet Burgers,2
Which restaurants feel intimate despite being popular?,OCF Coffee House,2
Which restaurants feel intimate despite being popular?,Bareburger - Midtown Village,1
Which restaurants feel intimate despite being popular?,Mad Mex - University City,1
Which restaurants feel intimate despite being popular?,&pizza - Walnut,1
Which restaurants feel intimate despite being popular?,Lucky Strike - Philadelphia,1
Which restaurants feel intimate despite being popular?,Tacconelli's Pizzeria,2
Which restaurants feel intimate despite being popular?,Chubbys Steaks,2
Which restaurants feel intimate despite being popular?,Cedar Point Bar and Kitchen,2
Which restaurants feel intimate despite being popular?,Di Bruno Bros.,2
Which restaurants feel intimate despite being popular?,Philadelphia Chutney Company,1
Which restaurants feel intimate despite being popular?,Taqueria La Veracruzana,1
Which restaurants feel intimate despite being popular?,Chickie's & Pete's,0
Which restaurants feel intimate despite being popular?,Happily Ever After,2
Which restaurants feel intimate despite being popular?,Santucci's Original Square Pizza,2
Which restaurants feel intimate despite being popular?,Saad's Halal Restaurant,2
Which restaurants feel intimate despite being popular?,Smiley's Cafe,1
Which restaurants feel intimate despite being popular?,Hard Rock Cafe,1
Which restaurants feel intimate despite being popular?,Bluestone Lane,2
Which restaurants feel intimate despite being popular?,Las Margaritas,2
Which restaurants feel intimate despite being popular?,El Fuego,2
Which restaurants feel intimate despite being popular?,Pho Saigon,1
Which restaurants feel intimate despite being popular?,Bok Bar,2
Which restaurants feel intimate despite being popular?,Dalessandro’s Steaks & Hoagies,1
Which restaurants feel intimate despite being popular?,RIM Cafe,2
Which restaurants feel intimate despite being popular?,BurgerFi,0
Which restaurants feel intimate despite being popular?,Ting Wong Restaurant,1
Which restaurants feel intimate despite being popular?,Almaz Cafe,2
