Query,Restaurant,Relevance Score
What restaurants adapt their space seasonally?,Old Absinthe House,0
What restaurants adapt their space seasonally?,Holy Crepes!,0
What restaurants adapt their space seasonally?,Paddlewheeler Creole Queen,0
What restaurants adapt their space seasonally?,French Quarter Phantoms,0
Where can I dine and learn about the dishes?,Louisiana Bistro,3
Where can I dine and learn about the dishes?,New Orleans School of Cooking,3
Where can I dine and learn about the dishes?,Stella!,3
Where can I dine and learn about the dishes?,Gris-Gris,3
Where can I dine and learn about the dishes?,Coquette,2
Where can I dine and learn about the dishes?,Green Goddess,3
Where can I dine and learn about the dishes?,Bayona,3
Where can I dine and learn about the dishes?,Restaurant R'evolution,3
Where can I dine and learn about the dishes?,Restaurant August,3
Where can I dine and learn about the dishes?,Gyu-Kaku Japanese BBQ,3
Where can I dine and learn about the dishes?,The Tasting Room,3
Where can I dine and learn about the dishes?,Brigtsen's Restaurant,3
Where can I dine and learn about the dishes?,Root,3
Where can I dine and learn about the dishes?,K-Paul's Louisiana Kitchen,2
Where can I dine and learn about the dishes?,WINO  Wine Institute of New Orleans,3
Where can I dine and learn about the dishes?,The Camellia Grill,3
Where can I dine and learn about the dishes?,Cafe Abyssinia,3
Where can I dine and learn about the dishes?,Herbsaint,3
Where can I dine and learn about the dishes?,Patois Restaurant,2
Where can I dine and learn about the dishes?,Clancy's Restaurant,3
Where can I dine and learn about the dishes?,The Grill,3
Where can I dine and learn about the dishes?,Dick & Jenny's,2
Where can I dine and learn about the dishes?,Compère Lapin,3
Where can I dine and learn about the dishes?,La Boca,2
Where can I dine and learn about the dishes?,Upperline,3
Where can I dine and learn about the dishes?,Commander's Palace,3
Where can I dine and learn about the dishes?,Booty's Street Food,2
Where can I dine and learn about the dishes?,The Gallery Venue at Tomas Bistro,2
Where can I dine and learn about the dishes?,Irene's,2
Where can I dine and learn about the dishes?,Emeril's Delmonico,2
Where can I dine and learn about the dishes?,Shaya,3
Where can I dine and learn about the dishes?,N 7,2
Where can I dine and learn about the dishes?,Boucherie,2
Where can I dine and learn about the dishes?,Kin,3
Where can I dine and learn about the dishes?,The Delachaise,3
Where can I dine and learn about the dishes?,Orleans Grapevine Wine Bar & Bistro,2
Where can I dine and learn about the dishes?,Toups Meatery,2
Where can I dine and learn about the dishes?,Café Amelie,3
Where can I dine and learn about the dishes?,Trinity Restaurant New Orleans,3
Where can I dine and learn about the dishes?,Chophouse New Orleans,2
Where can I dine and learn about the dishes?,The American Sector,2
Where can I dine and learn about the dishes?,Saffron nola,3
Where can I dine and learn about the dishes?,SukhoThai,2
Where can I dine and learn about the dishes?,Auction House Market,3
Where can I dine and learn about the dishes?,Jacques-Imo's Cafe,2
Where can I dine and learn about the dishes?,Lilette,2
Where can I dine and learn about the dishes?,Cafe Degas,2
Where can I dine and learn about the dishes?,Meauxbar,3
Where can I dine and learn about the dishes?,Mr John's Steakhouse,2
Where can I dine and learn about the dishes?,Antoine's Restaurant,3
Where can I dine and learn about the dishes?,Josephine Estelle,2
Where can I dine and learn about the dishes?,Briquette,2
Where can I dine and learn about the dishes?,Marcello's Restaurant & Wine Bar,3
Where can I dine and learn about the dishes?,Ye Olde College Inn,2
Where can I dine and learn about the dishes?,Cowbell,2
Where can I dine and learn about the dishes?,The Pelican Club,2
Where can I dine and learn about the dishes?,The Court of Two Sisters,2
Where can I dine and learn about the dishes?,Vincent's Italian Cuisine,2
Where can I dine and learn about the dishes?,Mona's Cafe,2
Where can I dine and learn about the dishes?,Paladar 511,3
Where can I dine and learn about the dishes?,Tommy's Cuisine,2
Where can I dine and learn about the dishes?,Salú Bistro and Bar,2
Where can I dine and learn about the dishes?,Eat New Orleans,2
Where can I dine and learn about the dishes?,Crescent City Steak House,2
Where can I dine and learn about the dishes?,Ruby Slipper Cafe,2
Where can I dine and learn about the dishes?,Landry's Seafood House,2
Where can I dine and learn about the dishes?,Meril,3
Where can I dine and learn about the dishes?,Muriel's Jackson Square,3
Where can I dine and learn about the dishes?,Criollo Restaurant,2
Where can I dine and learn about the dishes?,St Roch Market,3
Where can I dine and learn about the dishes?,Dooky Chase's Restaurant,3
Where can I dine and learn about the dishes?,Tujague's Restaurant,3
Where can I dine and learn about the dishes?,Sneaky Pickle,3
Where can I dine and learn about the dishes?,La Crepe Nanou,2
Where can I dine and learn about the dishes?,1000 Figs,2
Where can I dine and learn about the dishes?,Galatoire's Restaurant,3
Where can I dine and learn about the dishes?,La Petite Grocery,2
Where can I dine and learn about the dishes?,El Gato Negro,2
Where can I dine and learn about the dishes?,Restaurant Rebirth,3
Where can I dine and learn about the dishes?,Juan's Flying Burrito,2
Where can I dine and learn about the dishes?,Copper Vine,2
Where can I dine and learn about the dishes?,Galatoire's 33 Bar & Steak,2
Where can I dine and learn about the dishes?,Annunciation,2
Where can I dine and learn about the dishes?,Emeril's ,2
Where can I dine and learn about the dishes?,Fogo de Chão Brazilian Steakhouse,2
Where can I dine and learn about the dishes?,High Hat Cafe,2
Where can I dine and learn about the dishes?,Atchafalaya Restaurant,3
Where can I dine and learn about the dishes?,Brown Butter Southern Kitchen & Bar,2
Where can I dine and learn about the dishes?,The Irish House,2
Where can I dine and learn about the dishes?,Saba,3
Where can I dine and learn about the dishes?,Slice Pizzeria,2
Where can I dine and learn about the dishes?,Sofia,2
Where can I dine and learn about the dishes?,The Joint,1
Where can I dine and learn about the dishes?,Brennan's Restaurant,2
Where can I dine and learn about the dishes?,Adolfo's,3
Where can I dine and learn about the dishes?,Dante's Kitchen,2
Where can I dine and learn about the dishes?,Wayfare,2
Where can I dine and learn about the dishes?,Borgne,3
Where can I dine and learn about the dishes?,Vessel NOLA,3
Where can I dine and learn about the dishes?,Ralph's on the Park,2
Where can I dine and learn about the dishes?,Cochon,2
Where can I dine and learn about the dishes?,The Steakhouse,2
Where can I dine and learn about the dishes?,Pêche,2
Where can I dine and learn about the dishes?,McClure's,3
Where can I dine and learn about the dishes?,The Italian Barrel,2
Where can I dine and learn about the dishes?,New Orleans Hamburger & Seafood Co,1
Where can I dine and learn about the dishes?,Arnaud's Restaurant,2
Where can I dine and learn about the dishes?,Three Muses,3
Where can I dine and learn about the dishes?,Red Fish Grill,3
Where can I dine and learn about the dishes?,Sassafras Restaurant,2
Where can I dine and learn about the dishes?,Toast,3
Where can I dine and learn about the dishes?,NOLA Restaurant,2
Where can I dine and learn about the dishes?,Tableau,2
Where can I dine and learn about the dishes?,Dickie Brennan's Steakhouse,2
Where can I dine and learn about the dishes?,Charcoal's Gourmet Burger Bar,1
Where can I dine and learn about the dishes?,GW Fins,2
Where can I dine and learn about the dishes?,Jack Rose,3
Where can I dine and learn about the dishes?,Mizado Latin Kitchen,1
Where can I dine and learn about the dishes?,Nirvana Indian Cuisine,2
Where can I dine and learn about the dishes?,SoBou,2
Where can I dine and learn about the dishes?,Angeline,2
Where can I dine and learn about the dishes?,Maypop Restaurant,3
Where can I dine and learn about the dishes?,Ugly Dog Saloon & BBQ,1
Where can I dine and learn about the dishes?,La Thai Uptown,2
Where can I dine and learn about the dishes?,Cafe Sbisa,3
Where can I dine and learn about the dishes?,Red's Chinese,3
Where can I dine and learn about the dishes?,Palace Café,2
Where can I dine and learn about the dishes?,Mayas,2
Where can I dine and learn about the dishes?,The Bombay Club,2
Where can I dine and learn about the dishes?,Cavan,2
Where can I dine and learn about the dishes?,Little Korea BBQ,3
Where can I dine and learn about the dishes?,Doris Metropolitan,3
Where can I dine and learn about the dishes?,Ruth's Chris Steak House,2
Where can I dine and learn about the dishes?,Sylvain,2
Where can I dine and learn about the dishes?,DTB,3
Where can I dine and learn about the dishes?,Satsuma Café,2
Where can I dine and learn about the dishes?,Heard Dat Kitchen,3
Where can I dine and learn about the dishes?,Boswell's Jamaican Grill,2
Where can I dine and learn about the dishes?,Lola's,2
Where can I dine and learn about the dishes?,Nolé,2
Where can I dine and learn about the dishes?,Rebellion Bar & Urban Kitchen,2
Where can I dine and learn about the dishes?,The Backyard,1
Where can I dine and learn about the dishes?,Brennan's,3
Where can I dine and learn about the dishes?,Saint Lawrence,2
Where can I dine and learn about the dishes?,Houston's Restaurant,2
Where can I dine and learn about the dishes?,Chartres House,2
Where can I dine and learn about the dishes?,Arabella Casa Di Pasta,2
Where can I dine and learn about the dishes?,Desi Vega's Steakhouse,2
Where can I dine and learn about the dishes?,Walk-On's Sports Bistreaux - New Orleans,2
Where can I dine and learn about the dishes?,Majoria's Commerce Restaurant,2
Where can I dine and learn about the dishes?,Superior Grill,1
Where can I dine and learn about the dishes?,New Orleans Creole Cookery,2
Where can I dine and learn about the dishes?,Lula Restaurant Distillery,3
Where can I dine and learn about the dishes?,Baru Bistro & Tapas,2
Where can I dine and learn about the dishes?,Voodoo BBQ & Grill,2
Where can I dine and learn about the dishes?,13 Monaghan,2
Where can I dine and learn about the dishes?,Rib Room,2
Where can I dine and learn about the dishes?,Elizabeth's Restaurant,2
Where can I dine and learn about the dishes?,Please-U-Restaurant,3
Where can I dine and learn about the dishes?,Café at The Square,2
Where can I dine and learn about the dishes?,Blue Oak BBQ,2
Where can I dine and learn about the dishes?,HORN'S EATERY,2
Where can I dine and learn about the dishes?,Bennachin Restaurant,3
Where can I dine and learn about the dishes?,Dat Dog,2
Where can I dine and learn about the dishes?,Cochon Butcher,2
Where can I dine and learn about the dishes?,Legacy Kitchen's Craft Tavern,2
Where can I dine and learn about the dishes?,Slim Goodies Diner,2
Where can I dine and learn about the dishes?,Squeal,2
Where can I dine and learn about the dishes?,Central City BBQ,2
Where can I dine and learn about the dishes?,Capdeville,2
Where can I dine and learn about the dishes?,Another Broken Egg Cafe,2
Where can I dine and learn about the dishes?,Vacherie,2
Where can I dine and learn about the dishes?,biscuit & buns on banks,2
Where can I dine and learn about the dishes?,Mimi's In The Marigny,3
