Query,City,Relevance Score
Hidden gem cities for a peaceful holiday,Natal,2
Hidden gem cities for a peaceful holiday,Buenos Aires,1
Hidden gem cities for a peaceful holiday,"Santa Cruz (city, Bolivia)",1
Hidden gem cities for a peaceful holiday,Rio de Janeiro,0
Hidden gem cities for a peaceful holiday,Guayaquil,1
Hidden gem cities for a peaceful holiday,San Luis Potosi,2
Hidden gem cities for a peaceful holiday,Huatulco,2
Hidden gem cities for a peaceful holiday,Marrakech,1
Hidden gem cities for a peaceful holiday,Roata虂n,2
Hidden gem cities for a peaceful holiday,Porto,2
Hidden gem cities for a peaceful holiday,Managua,1
Hidden gem cities for a peaceful holiday,El Paso,2
Hidden gem cities for a peaceful holiday,Pisa,1
Hidden gem cities for a peaceful holiday,Lyon,1
Hidden gem cities for a peaceful holiday,Venice,1
Hidden gem cities for a peaceful holiday,Gold Coast,1
Hidden gem cities for a peaceful holiday,Ma虂laga,1
Hidden gem cities for a peaceful holiday,Palma de Mallorca,1
Hidden gem cities for a peaceful holiday,Arequipa,2
Hidden gem cities for a peaceful holiday,Cali,1
Hidden gem cities for a peaceful holiday,Bologna,2
Hidden gem cities for a peaceful holiday,Naples,1
Hidden gem cities for a peaceful holiday,Puebla,2
Hidden gem cities for a peaceful holiday,Bogota虂,1
Hidden gem cities for a peaceful holiday,Santorini,1
Hidden gem cities for a peaceful holiday,Sydney,1
Hidden gem cities for a peaceful holiday,Alicante,1
Hidden gem cities for a peaceful holiday,Sanya,1
Hidden gem cities for a peaceful holiday,San Antonio,1
Hidden gem cities for a peaceful holiday,Brownsville (Texas),2
Hidden gem cities for a peaceful holiday,Phoenix,1
Hidden gem cities for a peaceful holiday,Bangalore,1
Hidden gem cities for a peaceful holiday,Genoa,3
Hidden gem cities for a peaceful holiday,Florence,1
Hidden gem cities for a peaceful holiday,San Jose (California),1
Hidden gem cities for a peaceful holiday,Morelia,3
Hidden gem cities for a peaceful holiday,Guatemala City,1
Hidden gem cities for a peaceful holiday,Recife,1
Hidden gem cities for a peaceful holiday,Tampico,1
Hidden gem cities for a peaceful holiday,Abu Dhabi,1
Hidden gem cities for a peaceful holiday,Zakynthos,2
Hidden gem cities for a peaceful holiday,Pamplona,1
Hidden gem cities for a peaceful holiday,Phuket,2
Hidden gem cities for a peaceful holiday,Dubrovnik,1
Hidden gem cities for a peaceful holiday,Quere虂taro,2
Hidden gem cities for a peaceful holiday,Lima,1
Hidden gem cities for a peaceful holiday,Aurangabad,2
Hidden gem cities for a peaceful holiday,San Pedro Sula,1
Hidden gem cities for a peaceful holiday,Flores (Guatemala),3
Hidden gem cities for a peaceful holiday,Mangalore,2
Hidden gem cities for a peaceful holiday,Tallinn,2
Hidden gem cities for a peaceful holiday,Gran Canaria,2
Hidden gem cities for a peaceful holiday,Florianopolis,2
Hidden gem cities for a peaceful holiday,Marseille,1
Hidden gem cities for a peaceful holiday,Milan,1
Hidden gem cities for a peaceful holiday,Mendoza,2
Hidden gem cities for a peaceful holiday,Yaounde虂,1
Hidden gem cities for a peaceful holiday,San Cristobal (Galapagos),2
Hidden gem cities for a peaceful holiday,Mombasa,2
Hidden gem cities for a peaceful holiday,Freetown,2
Hidden gem cities for a peaceful holiday,Rome,0
Hidden gem cities for a peaceful holiday,Saint Martin,1
Hidden gem cities for a peaceful holiday,San Luis Obispo,2
Hidden gem cities for a peaceful holiday,Kochi,2
Hidden gem cities for a peaceful holiday,Paris,1
Hidden gem cities for a peaceful holiday,Saint Thomas,1
Hidden gem cities for a peaceful holiday,Pristina,2
Hidden gem cities for a peaceful holiday,Aguascalientes,2
Hidden gem cities for a peaceful holiday,Las Vegas,0
Hidden gem cities for a peaceful holiday,Aarhus,2
Hidden gem cities for a peaceful holiday,Thiruvananthapuram,2
Hidden gem cities for a peaceful holiday,Sa虄o Paulo,1
Hidden gem cities for a peaceful holiday,Thessaloniki,2
Hidden gem cities for a peaceful holiday,Hurghada,1
Hidden gem cities for a peaceful holiday,Geneva,1
Hidden gem cities for a peaceful holiday,Manizales,2
Hidden gem cities for a peaceful holiday,Lisbon,1
Hidden gem cities for a peaceful holiday,Santa Marta,2
Hidden gem cities for a peaceful holiday,Panama City,1
Hidden gem cities for a peaceful holiday,Ho Chi Minh City,1
Hidden gem cities for a peaceful holiday,Malta,2
Hidden gem cities for a peaceful holiday,Cape Town,1
Hidden gem cities for a peaceful holiday,Zhuhai,2
Hidden gem cities for a peaceful holiday,Kefalonia,2
Hidden gem cities for a peaceful holiday,Verona,1
Hidden gem cities for a peaceful holiday,Fort Lauderdale,1
Hidden gem cities for a peaceful holiday,Ko Samui,2
Hidden gem cities for a peaceful holiday,Praia,0
Hidden gem cities for a peaceful holiday,Singapore,1
Hidden gem cities for a peaceful holiday,Lahore,1
Hidden gem cities for a peaceful holiday,Montpellier,2
Hidden gem cities for a peaceful holiday,Puerto Maldonado,2
Hidden gem cities for a peaceful holiday,Kauai,3
Hidden gem cities for a peaceful holiday,Varanasi,1
Hidden gem cities for a peaceful holiday,Trieste,2
Hidden gem cities for a peaceful holiday,Austin,1
Hidden gem cities for a peaceful holiday,Funchal,2
Hidden gem cities for a peaceful holiday,Luxembourg (city),2
Hidden gem cities for a peaceful holiday,Tunis,2
Hidden gem cities for a peaceful holiday,Athens,1
Hidden gem cities for a peaceful holiday,Villahermosa,1
Hidden gem cities for a peaceful holiday,Brisbane,1
Hidden gem cities for a peaceful holiday,Varna,2
Hidden gem cities for a peaceful holiday,Varadero,1
Hidden gem cities for a peaceful holiday,Montreal,2
Hidden gem cities for a peaceful holiday,Bucharest,1
Hidden gem cities for a peaceful holiday,Taichung,1
Hidden gem cities for a peaceful holiday,Da Nang,2
Hidden gem cities for a peaceful holiday,Barranquilla,1
Hidden gem cities for a peaceful holiday,Aruba,1
Hidden gem cities for a peaceful holiday,Jeju City,1
Hidden gem cities for a peaceful holiday,Xiamen,2
Hidden gem cities for a peaceful holiday,Xi'an,1
Hidden gem cities for a peaceful holiday,Vito虂ria,2
Hidden gem cities for a peaceful holiday,Sofia,2
Hidden gem cities for a peaceful holiday,Mumbai,1
Hidden gem cities for a peaceful holiday,Quebec City,2
Hidden gem cities for a peaceful holiday,Zurich,1
Hidden gem cities for a peaceful holiday,Manaus,1
Hidden gem cities for a peaceful holiday,Curac抬ao,2
Hidden gem cities for a peaceful holiday,Acapulco,0
Hidden gem cities for a peaceful holiday,Erbil,1
Hidden gem cities for a peaceful holiday,Karachi,1
Hidden gem cities for a peaceful holiday,Chiang Mai,2
Hidden gem cities for a peaceful holiday,Maputo,2
Hidden gem cities for a peaceful holiday,Surat,1
Hidden gem cities for a peaceful holiday,Kozhikode,2
Hidden gem cities for a peaceful holiday,Bilbao,2
Hidden gem cities for a peaceful holiday,Doha,1
Hidden gem cities for a peaceful holiday,Bristol,2
Hidden gem cities for a peaceful holiday,Chengdu,2
Hidden gem cities for a peaceful holiday,Manila,1
Hidden gem cities for a peaceful holiday,Pune,2
Hidden gem cities for a peaceful holiday,Melbourne,1
Hidden gem cities for a peaceful holiday,Tegucigalpa,1
Hidden gem cities for a peaceful holiday,Dresden,2
Hidden gem cities for a peaceful holiday,Corpus Christi,1
Hidden gem cities for a peaceful holiday,Bujumbura,1
Hidden gem cities for a peaceful holiday,Ias苔i,2
Hidden gem cities for a peaceful holiday,Budapest,2
Hidden gem cities for a peaceful holiday,Portland (Oregon),2
Hidden gem cities for a peaceful holiday,Miami,1
Hidden gem cities for a peaceful holiday,Punta Cana,1
Hidden gem cities for a peaceful holiday,Cotonou,1
Hidden gem cities for a peaceful holiday,Ponta Delgada,2
Hidden gem cities for a peaceful holiday,Jacksonville,1
Hidden gem cities for a peaceful holiday,Bodrum,1
Hidden gem cities for a peaceful holiday,Alexandria,1
Hidden gem cities for a peaceful holiday,Tokyo,1
Hidden gem cities for a peaceful holiday,Beirut,1
Hidden gem cities for a peaceful holiday,Orlando,0
Hidden gem cities for a peaceful holiday,Charlottesville,2
Hidden gem cities for a peaceful holiday,Frankfurt,1
Hidden gem cities for a peaceful holiday,Trabzon,2
Hidden gem cities for a peaceful holiday,Belo Horizonte,1
Hidden gem cities for a peaceful holiday,Yangon,2
Hidden gem cities for a peaceful holiday,Split,2
Hidden gem cities for a peaceful holiday,Puerto Plata,1
Hidden gem cities for a peaceful holiday,Addis Ababa,1
Hidden gem cities for a peaceful holiday,Niamey,1
Hidden gem cities for a peaceful holiday,Kumamoto,2
Hidden gem cities for a peaceful holiday,Surabaya,1
Hidden gem cities for a peaceful holiday,Milwaukee,2
Hidden gem cities for a peaceful holiday,Macau,1
Hidden gem cities for a peaceful holiday,Calvi,2
Hidden gem cities for a peaceful holiday,New Orleans,1
Hidden gem cities for a peaceful holiday,Dubai,1
Hidden gem cities for a peaceful holiday,Bangkok,1
Hidden gem cities for a peaceful holiday,Tel Aviv,1
Hidden gem cities for a peaceful holiday,Chihuahua,1
Hidden gem cities for a peaceful holiday,Cagliari,2
Hidden gem cities for a peaceful holiday,Kaunas,2
Hidden gem cities for a peaceful holiday,Hangzhou,2
Hidden gem cities for a peaceful holiday,Pereira,1
Hidden gem cities for a peaceful holiday,Chania,2
Hidden gem cities for a peaceful holiday,Brasilia,1
Hidden gem cities for a peaceful holiday,Maldives,2
Hidden gem cities for a peaceful holiday,Tbilisi,2
Hidden gem cities for a peaceful holiday,Tashkent,1
Hidden gem cities for a peaceful holiday,Sarajevo,2
Hidden gem cities for a peaceful holiday,Tehran,1
Hidden gem cities for a peaceful holiday,Amman,1
Hidden gem cities for a peaceful holiday,Rotorua,1
Hidden gem cities for a peaceful holiday,Qingdao,2
Hidden gem cities for a peaceful holiday,Joa虄o Pessoa,2
Hidden gem cities for a peaceful holiday,Chennai,1
Hidden gem cities for a peaceful holiday,Fuzhou,2
Hidden gem cities for a peaceful holiday,Kos虒ice,2
Hidden gem cities for a peaceful holiday,Turku,2
Hidden gem cities for a peaceful holiday,Indore,1
Hidden gem cities for a peaceful holiday,Chicago,1
Hidden gem cities for a peaceful holiday,Muscat,2
Hidden gem cities for a peaceful holiday,Rochester (New York),2
Hidden gem cities for a peaceful holiday,Jinan,1
Hidden gem cities for a peaceful holiday,Port Elizabeth,1
Hidden gem cities for a peaceful holiday,Catania,2
Hidden gem cities for a peaceful holiday,Stavanger,2
Hidden gem cities for a peaceful holiday,Iquitos,1
Hidden gem cities for a peaceful holiday,Kristiansand,1
Hidden gem cities for a peaceful holiday,Porto Alegre,1
Hidden gem cities for a peaceful holiday,Jodhpur,2
Hidden gem cities for a peaceful holiday,Faro,2
Hidden gem cities for a peaceful holiday,Podgorica,2
Hidden gem cities for a peaceful holiday,Khajuraho,2
Hidden gem cities for a peaceful holiday,Salzburg,2
Hidden gem cities for a peaceful holiday,Salt Lake City,1
Hidden gem cities for a peaceful holiday,Shiraz,2
Hidden gem cities for a peaceful holiday,Busan,2
Hidden gem cities for a peaceful holiday,Lugano,2
Hidden gem cities for a peaceful holiday,Larnaca,1
Hidden gem cities for a peaceful holiday,Surat Thani,1
Hidden gem cities for a peaceful holiday,Cebu City,1
Hidden gem cities for a peaceful holiday,Belgrade,1
Hidden gem cities for a peaceful holiday,Turin,2
Hidden gem cities for a peaceful holiday,Harbin,1
Hidden gem cities for a peaceful holiday,Hiroshima,1
Hidden gem cities for a peaceful holiday,Galapagos Islands,1
Hidden gem cities for a peaceful holiday,Vigo,2
